OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
2018-06-22,2004-04-27,SO73573-2018,385,23166,4,1,4
2018-06-22,2004-03-19,SO73542-2018,529,29521,7,1,6
2018-06-22,2004-03-15,SO73542-2018,215,29521,7,3,4
2018-06-22,2004-03-24,SO73542-2018,540,28953,7,2,5
2018-06-22,2004-05-28,SO73554-2018,356,19052,4,1,6
2018-06-22,2004-04-07,SO73554-2018,487,19429,4,4,6
2018-06-22,2004-03-17,SO73554-2018,528,19807,4,3,6
2018-06-22,2004-06-02,SO73554-2018,537,19429,4,2,6
2018-06-22,2004-03-21,SO73537-2018,528,14914,1,1,5
2018-06-22,2004-03-26,SO73537-2018,220,15353,1,3,5
2018-06-22,2004-02-23,SO73537-2018,472,14768,1,2,4
2018-06-22,2004-04-25,SO73533-2018,477,17022,4,1,3
2018-06-22,2004-06-06,SO73553-2018,223,13162,4,3,6
2018-06-22,2004-05-11,SO73553-2018,485,13162,4,1,7
2018-06-22,2004-05-21,SO73553-2018,477,13417,4,4,3
2018-06-22,2004-04-27,SO73553-2018,478,13034,4,2,6
2018-06-22,2004-03-01,SO73508-2018,480,15383,10,2,5
2018-06-22,2004-05-26,SO73508-2018,352,15534,10,1,5
2018-06-22,2004-02-25,SO73543-2018,480,20097,8,2,4
2018-06-22,2004-05-23,SO73543-2018,539,20694,8,1,2
2018-06-22,2004-03-25,SO73538-2018,462,14965,1,3,6
2018-06-22,2004-05-13,SO73538-2018,485,14965,1,1,6
2018-06-22,2004-04-12,SO73538-2018,232,14823,1,2,2
2018-06-22,2004-05-23,SO73541-2018,223,15425,8,4,5
2018-06-22,2004-04-22,SO73541-2018,214,14837,8,2,5
2018-06-22,2004-04-07,SO73541-2018,226,14837,8,3,6
2018-06-22,2004-04-03,SO73541-2018,537,15278,8,1,3
2018-06-22,2004-04-09,SO73534-2018,480,17193,1,2,3
2018-06-22,2004-02-24,SO73534-2018,484,16866,1,3,4
2018-06-22,2004-05-15,SO73534-2018,528,16702,1,1,7
2018-06-22,2004-03-20,SO73536-2018,528,15613,1,1,7
2018-06-22,2004-05-06,SO73536-2018,215,15763,1,2,3
2018-06-22,2004-03-12,SO73552-2018,528,12746,1,1,6
2018-06-22,2004-06-04,SO73552-2018,487,12625,1,3,6
2018-06-22,2004-05-15,SO73552-2018,537,12382,1,2,4
2018-06-22,2004-04-11,SO73567-2018,484,14190,9,4,4
2018-06-22,2004-03-15,SO73567-2018,528,14752,9,3,3
2018-06-22,2004-05-07,SO73567-2018,362,14330,9,1,2
2018-06-22,2004-05-16,SO73567-2018,537,14190,9,2,4
2018-06-22,2004-04-26,SO73518-2018,530,20432,6,1,7
2018-06-22,2004-05-15,SO73518-2018,220,20432,6,2,3
2018-06-22,2004-04-16,SO73522-2018,529,24761,4,2,5
2018-06-22,2004-05-19,SO73522-2018,214,24761,4,3,3
2018-06-22,2004-03-15,SO73522-2018,540,24761,4,1,5
2018-06-22,2004-04-15,SO73569-2018,223,28434,4,3,6
2018-06-22,2004-03-11,SO73569-2018,488,28434,4,2,3
2018-06-22,2004-05-13,SO73569-2018,575,29279,4,1,5
2018-06-22,2004-02-26,SO73539-2018,485,14144,4,1,6
2018-06-22,2004-06-01,SO73539-2018,220,14144,4,2,6
2018-06-22,2004-04-21,SO73510-2018,223,20231,7,3,4
2018-06-22,2004-04-14,SO73510-2018,232,20036,7,2,2
2018-06-22,2004-03-31,SO73510-2018,589,20425,7,1,3
2018-06-22,2004-05-22,SO73509-2018,215,15213,10,2,2
2018-06-22,2004-04-13,SO73509-2018,352,15364,10,1,6
2018-06-22,2004-05-16,SO73551-2018,537,14529,6,1,5
2018-06-22,2004-04-13,SO73572-2018,529,24568,4,2,4
2018-06-22,2004-03-22,SO73572-2018,538,24568,4,3,4
2018-06-22,2004-03-30,SO73572-2018,214,25541,4,4,2
2018-06-22,2004-05-26,SO73572-2018,604,24568,4,1,2
2018-06-22,2004-05-16,SO73530-2018,223,20009,1,2,6
2018-06-22,2004-05-18,SO73530-2018,474,19432,1,1,3
2018-06-22,2004-04-26,SO73578-2018,220,13788,9,2,5
2018-06-22,2004-03-06,SO73578-2018,562,13925,9,1,3
2018-06-22,2004-03-11,SO73545-2018,528,20235,8,2,6
2018-06-22,2004-03-28,SO73545-2018,536,19651,8,1,7
2018-06-22,2004-05-09,SO73545-2018,480,19846,8,3,6
2018-06-22,2004-05-24,SO73529-2018,478,12416,6,1,5
2018-06-22,2004-04-21,SO73566-2018,220,27979,9,2,4
2018-06-22,2004-05-15,SO73566-2018,385,27979,9,1,3
2018-06-22,2004-04-07,SO73563-2018,584,28697,9,1,5
2018-06-22,2004-04-27,SO73524-2018,536,23965,1,1,5
2018-06-22,2004-04-10,SO73547-2018,529,21543,7,1,5
2018-06-22,2004-03-23,SO73547-2018,220,21961,7,2,2
2018-06-22,2004-04-21,SO73546-2018,529,24939,8,1,5
2018-06-22,2004-05-03,SO73546-2018,220,25680,8,2,2
2018-06-22,2004-02-23,SO73514-2018,477,23253,8,3,4
2018-06-22,2004-03-08,SO73514-2018,478,23025,8,2,5
2018-06-22,2004-03-09,SO73514-2018,362,23253,8,1,2
2018-06-22,2004-03-04,SO73511-2018,478,15812,10,2,6
2018-06-22,2004-06-02,SO73511-2018,223,15662,10,4,3
2018-06-22,2004-06-05,SO73511-2018,220,15812,10,3,4
2018-06-22,2004-05-06,SO73511-2018,354,15511,10,1,5
2018-06-22,2004-04-12,SO73556-2018,480,19383,4,3,7
2018-06-22,2004-05-10,SO73556-2018,485,19383,4,2,4
2018-06-22,2004-05-02,SO73556-2018,360,19571,4,1,4
2018-06-22,2004-04-17,SO73575-2018,581,19282,6,1,6
2018-06-22,2004-03-24,SO73570-2018,530,29322,1,3,7
2018-06-22,2004-03-10,SO73570-2018,541,29040,1,2,6
2018-06-22,2004-04-23,SO73570-2018,471,29040,1,5,6
2018-06-22,2004-03-05,SO73570-2018,487,29322,1,4,4
2018-06-22,2004-03-17,SO73570-2018,573,29604,1,1,5
2018-06-22,2004-05-09,SO73535-2018,223,30410,6,3,6
2018-06-22,2004-03-13,SO73535-2018,477,30118,6,1,5
2018-06-22,2004-03-15,SO73535-2018,487,30410,6,2,4
2018-06-22,2004-05-28,SO73564-2018,479,27651,9,2,6
2018-06-22,2004-05-05,SO73564-2018,484,27119,9,3,5
2018-06-22,2004-04-09,SO73564-2018,385,27917,9,1,5
2018-06-22,2004-03-12,SO73520-2018,480,26050,1,3,7
2018-06-22,2004-03-11,SO73520-2018,529,26556,1,1,7
2018-06-22,2004-06-04,SO73520-2018,540,26050,1,2,5
2018-06-22,2004-05-03,SO73515-2018,215,23032,8,3,5
2018-06-22,2004-03-11,SO73515-2018,360,23260,8,1,3
2018-06-22,2004-03-17,SO73515-2018,537,23260,8,2,4
2018-06-22,2004-04-08,SO73544-2018,480,20990,7,3,7
2018-06-22,2004-05-04,SO73544-2018,529,20784,7,2,7
2018-06-22,2004-03-11,SO73544-2018,539,21607,7,1,3
2018-06-22,2004-03-23,SO73560-2018,354,19149,4,1,5
2018-06-22,2004-04-12,SO73540-2018,528,14843,8,2,8
2018-06-22,2004-04-22,SO73540-2018,485,15279,8,3,6
2018-06-22,2004-03-04,SO73540-2018,226,15134,8,4,4
2018-06-22,2004-05-06,SO73540-2018,537,15279,8,1,2
2018-06-22,2004-03-09,SO73561-2018,477,18927,4,3,5
2018-06-22,2004-04-02,SO73561-2018,478,19294,4,2,6
2018-06-22,2004-04-18,SO73561-2018,214,19294,4,4,2
2018-06-22,2004-04-01,SO73561-2018,358,18559,4,1,6
2018-06-22,2004-04-03,SO73521-2018,530,27612,1,1,5
2018-06-22,2004-06-04,SO73521-2018,541,27883,1,2,6
2018-06-22,2004-05-11,SO73521-2018,214,27341,1,3,6
2018-06-22,2004-06-05,SO73559-2018,482,14000,4,3,6
2018-06-22,2004-04-29,SO73559-2018,485,13863,4,2,7
2018-06-22,2004-04-28,SO73559-2018,356,14137,4,1,4
2018-06-22,2004-04-17,SO73550-2018,530,17115,10,1,5
2018-06-22,2004-06-03,SO73550-2018,220,16789,10,2,3
2018-06-22,2004-03-03,SO73577-2018,477,12303,9,2,5
2018-06-22,2004-02-26,SO73577-2018,479,12422,9,3,4
2018-06-22,2004-06-02,SO73577-2018,214,12183,9,4,4
2018-06-22,2004-04-02,SO73577-2018,567,12422,9,1,4
2018-06-22,2004-04-15,SO73527-2018,477,23270,4,5,5
2018-06-22,2004-03-23,SO73527-2018,485,22826,4,3,5
2018-06-22,2004-04-23,SO73527-2018,478,22826,4,4,5
2018-06-22,2004-04-20,SO73527-2018,528,23048,4,2,7
2018-06-22,2004-03-04,SO73527-2018,536,23270,4,1,3
2018-06-22,2004-04-05,SO73548-2018,480,14083,10,3,6
2018-06-22,2004-05-10,SO73548-2018,541,13949,10,1,3
2018-06-22,2004-03-25,SO73548-2018,530,13949,10,2,6
2018-06-22,2004-03-14,SO73523-2018,529,24651,4,1,7
2018-06-22,2004-04-10,SO73523-2018,486,24895,4,3,4
2018-06-22,2004-04-26,SO73523-2018,540,24895,4,2,2
2018-06-22,2004-06-03,SO73506-2018,485,17604,9,1,2
2018-06-22,2004-05-26,SO73565-2018,215,29110,9,2,2
2018-06-22,2004-03-02,SO73565-2018,383,28001,9,1,6
2018-06-22,2004-03-31,SO73555-2018,466,19095,1,6,4
2018-06-22,2004-05-22,SO73555-2018,477,19284,1,4,5
2018-06-22,2004-05-05,SO73555-2018,485,19851,1,2,5
2018-06-22,2004-04-08,SO73555-2018,220,19851,1,5,6
2018-06-22,2004-05-23,SO73555-2018,352,19473,1,1,3
2018-06-22,2004-04-21,SO73555-2018,478,19284,1,3,5
2018-06-22,2004-03-05,SO73574-2018,464,23298,1,3,5
2018-06-22,2004-03-29,SO73574-2018,220,22632,1,2,5
2018-06-22,2004-05-23,SO73574-2018,385,23076,1,1,6
2018-06-22,2004-04-24,SO73576-2018,214,19235,1,2,2
2018-06-22,2004-04-26,SO73576-2018,580,19423,1,1,6
2018-06-22,2004-03-19,SO73557-2018,354,19359,4,1,3
2018-06-22,2004-04-23,SO73513-2018,477,21969,7,3,7
2018-06-22,2004-05-01,SO73513-2018,478,21754,7,2,4
2018-06-22,2004-02-26,SO73513-2018,220,21754,7,4,6
2018-06-22,2004-03-10,SO73513-2018,352,22615,7,1,4
2018-06-22,2004-03-08,SO73549-2018,529,27994,8,1,5
2018-06-22,2004-04-13,SO73549-2018,538,28537,8,2,6
2018-06-22,2004-03-01,SO73532-2018,476,15316,6,1,3
2018-06-22,2004-03-13,SO73532-2018,488,15316,6,2,4
2018-06-22,2004-03-06,SO73512-2018,214,25543,7,2,2
2018-06-22,2004-05-02,SO73512-2018,226,25052,7,3,3
2018-06-22,2004-03-11,SO73512-2018,354,25052,7,1,4
2018-06-22,2004-05-07,SO73568-2018,220,11822,1,2,5
2018-06-22,2004-03-22,SO73568-2018,566,11597,1,1,3
2018-06-23,2004-03-04,SO73583-2018,529,17921,9,2,5
2018-06-23,2004-03-26,SO73583-2018,539,17921,9,1,6
2018-06-23,2004-04-30,SO73583-2018,220,17921,9,3,5
2018-06-23,2004-03-07,SO73628-2018,539,20944,6,2,5
2018-06-23,2004-03-10,SO73628-2018,385,21151,6,1,5
2018-06-23,2004-05-31,SO73629-2018,539,19701,8,3,6
2018-06-23,2004-02-26,SO73629-2018,529,20280,8,2,3
2018-06-23,2004-04-18,SO73629-2018,581,19508,8,1,2
2018-06-23,2004-03-28,SO73595-2018,223,20772,4,2,4
2018-06-23,2004-04-23,SO73595-2018,475,21179,4,1,6
2018-06-23,2004-05-20,SO73635-2018,220,11540,7,2,6
2018-06-23,2004-04-24,SO73635-2018,561,11882,7,1,4
2018-06-23,2004-03-03,SO73589-2018,528,13943,7,3,5
2018-06-23,2004-03-22,SO73589-2018,215,14213,7,4,4
2018-06-23,2004-03-02,SO73589-2018,352,13943,7,1,3
2018-06-23,2004-05-14,SO73589-2018,537,14078,7,2,5
2018-06-23,2004-04-16,SO73623-2018,220,26295,4,2,6
2018-06-23,2004-04-03,SO73623-2018,574,25543,4,1,3
2018-06-23,2004-04-22,SO73637-2018,562,13784,9,1,5
2018-06-23,2004-05-19,SO73612-2018,528,15364,6,2,6
2018-06-23,2004-05-24,SO73612-2018,214,14779,6,3,4
2018-06-23,2004-06-02,SO73612-2018,537,14925,6,1,3
2018-06-23,2004-04-22,SO73580-2018,482,29072,4,2,5
2018-06-23,2004-05-11,SO73580-2018,220,29936,4,1,2
2018-06-23,2004-04-21,SO73613-2018,223,13046,8,1,6
2018-06-23,2004-04-10,SO73636-2018,541,26731,7,2,8
2018-06-23,2004-02-25,SO73636-2018,561,25968,7,1,3
2018-06-23,2004-05-01,SO73630-2018,462,20279,7,3,5
2018-06-23,2004-03-02,SO73630-2018,539,19893,7,2,6
2018-06-23,2004-03-16,SO73630-2018,582,20279,7,1,5
2018-06-23,2004-06-05,SO73633-2018,223,29937,10,3,6
2018-06-23,2004-04-17,SO73633-2018,477,29652,10,4,3
2018-06-23,2004-04-03,SO73633-2018,479,29367,10,2,5
2018-06-23,2004-03-07,SO73633-2018,604,29367,10,1,3
2018-06-23,2004-03-31,SO73594-2018,480,11424,6,2,3
2018-06-23,2004-06-03,SO73594-2018,535,11313,6,1,6
2018-06-23,2004-03-19,SO73616-2018,223,15848,4,3,6
2018-06-23,2004-02-26,SO73616-2018,475,16004,4,2,5
2018-06-23,2004-05-26,SO73616-2018,589,16314,4,1,2
2018-06-23,2004-05-21,SO73632-2018,480,29954,10,3,6
2018-06-23,2004-05-28,SO73632-2018,538,28813,10,2,5
2018-06-23,2004-04-24,SO73632-2018,604,29954,10,1,6
2018-06-23,2004-05-10,SO73592-2018,529,18315,6,2,7
2018-06-23,2004-03-21,SO73592-2018,538,18140,6,1,5
2018-06-23,2004-04-07,SO73592-2018,472,17966,6,3,3
2018-06-23,2004-06-08,SO73597-2018,474,18723,6,1,6
2018-06-23,2004-05-07,SO73626-2018,464,25064,1,5,7
2018-06-23,2004-04-17,SO73626-2018,529,24109,1,3,4
2018-06-23,2004-03-12,SO73626-2018,215,25064,1,4,2
2018-06-23,2004-03-14,SO73626-2018,538,24587,1,2,2
2018-06-23,2004-03-27,SO73626-2018,584,24825,1,1,3
2018-06-23,2004-03-17,SO73638-2018,480,28001,9,4,5
2018-06-23,2004-04-18,SO73638-2018,538,27732,9,3,6
2018-06-23,2004-05-24,SO73638-2018,529,28001,9,2,3
2018-06-23,2004-04-11,SO73638-2018,606,28001,9,1,3
2018-06-23,2004-06-03,SO73611-2018,537,14408,6,1,2
2018-06-23,2004-04-07,SO73585-2018,530,27867,9,1,4
2018-06-23,2004-03-17,SO73607-2018,480,19966,8,2,5
2018-06-23,2004-03-16,SO73607-2018,536,19966,8,1,3
2018-06-23,2004-06-01,SO73602-2018,528,24490,6,1,4
2018-06-23,2004-03-21,SO73602-2018,215,23784,6,2,3
2018-06-23,2004-06-05,SO73602-2018,482,24726,6,3,2
2018-06-23,2004-03-11,SO73619-2018,538,28975,9,2,5
2018-06-23,2004-04-06,SO73619-2018,489,28696,9,3,2
2018-06-23,2004-03-30,SO73619-2018,584,28139,9,1,4
2018-06-23,2004-05-24,SO73622-2018,477,29646,4,2,7
2018-06-23,2004-04-27,SO73622-2018,479,29646,4,3,5
2018-06-23,2004-04-25,SO73622-2018,575,29646,4,1,6
2018-06-23,2004-05-26,SO73593-2018,529,24898,4,2,6
2018-06-23,2004-03-20,SO73593-2018,215,24898,4,3,2
2018-06-23,2004-03-10,SO73593-2018,540,24898,4,1,2
2018-06-23,2004-05-23,SO73627-2018,480,29599,6,4,4
2018-06-23,2004-04-08,SO73627-2018,529,29599,6,2,7
2018-06-23,2004-04-01,SO73627-2018,538,28471,6,3,4
2018-06-23,2004-02-26,SO73627-2018,606,29035,6,1,3
2018-06-23,2004-03-01,SO73621-2018,223,26560,1,4,7
2018-06-23,2004-04-12,SO73621-2018,477,27612,1,2,4
2018-06-23,2004-03-13,SO73621-2018,479,26560,1,3,3
2018-06-23,2004-03-23,SO73621-2018,577,27612,1,1,5
2018-06-23,2004-04-19,SO73620-2018,479,28141,9,2,5
2018-06-23,2004-04-09,SO73620-2018,584,28420,9,1,4
2018-06-23,2004-04-22,SO73631-2018,477,29902,7,2,3
2018-06-23,2004-03-04,SO73631-2018,479,30189,7,3,7
2018-06-23,2004-03-15,SO73631-2018,215,29902,7,4,6
2018-06-23,2004-04-17,SO73631-2018,383,29327,7,1,3
2018-06-23,2004-05-03,SO73640-2018,477,13768,9,2,6
2018-06-23,2004-04-07,SO73640-2018,479,14313,9,3,7
2018-06-23,2004-02-26,SO73640-2018,563,14040,9,1,2
2018-06-23,2004-05-30,SO73599-2018,223,20000,4,2,5
2018-06-23,2004-05-16,SO73599-2018,476,20000,4,1,5
2018-06-23,2004-04-14,SO73609-2018,530,15723,10,2,6
2018-06-23,2004-06-08,SO73609-2018,541,15573,10,1,5
2018-06-23,2004-04-23,SO73609-2018,215,15424,10,3,5
2018-06-23,2004-04-28,SO73609-2018,229,15424,10,4,5
2018-06-23,2004-04-07,SO73618-2018,223,12582,10,4,7
2018-06-23,2004-05-10,SO73618-2018,530,12582,10,2,6
2018-06-23,2004-04-03,SO73618-2018,541,12338,10,3,6
2018-06-23,2004-05-16,SO73618-2018,220,12826,10,5,5
2018-06-23,2004-02-26,SO73618-2018,564,12460,10,1,5
2018-06-23,2004-03-17,SO73588-2018,223,16727,10,3,6
2018-06-23,2004-05-16,SO73588-2018,475,17224,10,2,4
2018-06-23,2004-03-02,SO73588-2018,589,17390,10,1,6
2018-06-23,2004-05-07,SO73634-2018,477,26619,8,3,5
2018-06-23,2004-03-02,SO73634-2018,479,25851,8,2,4
2018-06-23,2004-05-25,SO73634-2018,606,26619,8,1,3
2018-06-23,2004-04-27,SO73606-2018,538,12134,10,1,4
2018-06-23,2004-03-04,SO73608-2018,529,29382,10,2,6
2018-06-23,2004-03-01,SO73608-2018,538,29097,10,1,4
2018-06-23,2004-04-20,SO73608-2018,214,29953,10,3,5
2018-06-23,2004-05-02,SO73586-2018,530,16976,9,1,7
2018-06-23,2004-05-25,SO73586-2018,541,16646,9,2,7
2018-06-23,2004-03-04,SO73586-2018,214,16976,9,3,3
2018-06-23,2004-03-30,SO73586-2018,488,17141,9,4,5
2018-06-23,2004-04-23,SO73584-2018,529,15669,9,1,4
2018-06-23,2004-05-31,SO73584-2018,539,15821,9,2,3
2018-06-23,2004-04-26,SO73584-2018,220,15821,9,3,4
2018-06-23,2004-05-19,SO73596-2018,478,13637,6,1,4
2018-06-23,2004-03-07,SO73596-2018,477,13637,6,2,4
2018-06-23,2004-04-22,SO73600-2018,475,18979,1,1,2
2018-06-23,2004-02-29,SO73591-2018,480,29420,1,2,4
2018-06-23,2004-04-10,SO73591-2018,530,28860,1,1,6
2018-06-23,2004-04-25,SO73639-2018,223,14097,9,2,4
2018-06-23,2004-03-11,SO73639-2018,560,14376,9,1,6
2018-06-23,2004-03-23,SO73581-2018,480,13400,9,2,4
2018-06-23,2004-06-06,SO73581-2018,484,13530,9,3,7
2018-06-23,2004-03-01,SO73581-2018,535,13400,9,1,6
2018-06-23,2004-03-08,SO73582-2018,535,12388,9,1,3
2018-06-23,2004-03-01,SO73603-2018,528,29132,6,1,3
2018-06-23,2004-03-16,SO73603-2018,214,28849,6,2,2
2018-06-23,2004-03-05,SO73610-2018,462,11641,4,4,4
2018-06-23,2004-04-19,SO73610-2018,528,11308,4,1,7
2018-06-23,2004-04-03,SO73610-2018,220,11641,4,3,2
2018-06-23,2004-04-30,SO73610-2018,537,11308,4,2,3
2018-06-23,2004-04-12,SO73604-2018,529,29514,7,2,7
2018-06-23,2004-04-01,SO73604-2018,480,28946,7,3,2
2018-06-23,2004-04-28,SO73604-2018,540,28946,7,1,6
2018-06-23,2004-03-26,SO73617-2018,223,19146,4,3,6
2018-06-23,2004-04-18,SO73617-2018,476,19336,4,2,3
2018-06-23,2004-04-04,SO73617-2018,590,19336,4,1,5
2018-06-23,2004-05-22,SO73601-2018,477,17127,1,1,5
2018-06-23,2004-05-16,SO73601-2018,214,17636,1,2,2
2018-06-23,2004-05-20,SO73615-2018,362,18977,1,1,2
2018-06-23,2004-04-13,SO73605-2018,489,12005,7,1,4
2018-06-23,2004-03-01,SO73614-2018,223,12804,10,2,5
2018-06-23,2004-05-22,SO73614-2018,214,12804,10,1,3
2018-06-23,2004-03-26,SO73624-2018,489,29039,4,2,2
2018-06-23,2004-03-17,SO73624-2018,562,29039,4,1,6
2018-06-23,2004-04-13,SO73625-2018,604,20961,1,1,4
2018-06-23,2004-05-06,SO73587-2018,480,14108,7,3,4
2018-06-23,2004-05-18,SO73587-2018,360,13837,7,1,6
2018-06-23,2004-03-14,SO73587-2018,537,13972,7,2,6
2018-06-23,2004-05-23,SO73641-2018,479,12396,9,3,4
2018-06-23,2004-04-14,SO73641-2018,477,12158,9,2,7
2018-06-23,2004-04-10,SO73641-2018,473,12158,9,4,3
2018-06-23,2004-02-25,SO73641-2018,563,12396,9,1,6
2018-06-23,2004-03-21,SO73590-2018,223,19753,8,5,5
2018-06-23,2004-03-23,SO73590-2018,477,20140,8,3,6
2018-06-23,2004-06-08,SO73590-2018,358,19946,8,1,6
2018-06-23,2004-04-06,SO73590-2018,478,20140,8,2,6
2018-06-23,2004-05-22,SO73590-2018,490,19946,8,4,5
2018-06-23,2004-05-08,SO73598-2018,474,20112,1,1,3
2018-06-24,2004-05-29,SO73664-2018,530,28475,4,1,3
2018-06-24,2004-05-07,SO73664-2018,215,29312,4,2,3
2018-06-24,2004-05-22,SO73659-2018,477,13492,7,3,4
2018-06-24,2004-04-08,SO73659-2018,478,13106,7,2,5
2018-06-24,2004-04-23,SO73659-2018,358,13235,7,1,2
2018-06-24,2004-05-23,SO73651-2018,484,11338,9,1,6
2018-06-24,2004-05-21,SO73665-2018,530,11243,6,1,3
2018-06-24,2004-04-28,SO73704-2018,606,24363,4,1,6
2018-06-24,2004-05-08,SO73658-2018,480,14110,8,3,6
2018-06-24,2004-03-09,SO73658-2018,356,14246,8,1,6
2018-06-24,2004-05-16,SO73658-2018,537,14110,8,2,5
2018-06-24,2004-04-20,SO73678-2018,529,23009,7,1,3
2018-06-24,2004-03-15,SO73678-2018,538,22352,7,2,6
2018-06-24,2004-03-27,SO73678-2018,215,22133,7,3,3
2018-06-24,2004-04-27,SO73712-2018,215,13921,9,2,5
2018-06-24,2004-04-27,SO73712-2018,562,14194,9,1,4
2018-06-24,2004-06-09,SO73642-2018,529,23877,9,3,4
2018-06-24,2004-05-30,SO73642-2018,539,23418,9,2,5
2018-06-24,2004-05-13,SO73642-2018,214,23877,9,4,2
2018-06-24,2004-05-24,SO73642-2018,583,24106,9,1,3
2018-06-24,2004-06-06,SO73691-2018,223,28795,9,2,7
2018-06-24,2004-06-03,SO73691-2018,387,27964,9,1,5
2018-06-24,2004-05-31,SO73691-2018,490,29072,9,3,3
2018-06-24,2004-02-27,SO73711-2018,585,12066,9,1,4
2018-06-24,2004-03-21,SO73714-2018,477,28400,9,3,4
2018-06-24,2004-03-05,SO73714-2018,479,28681,9,2,4
2018-06-24,2004-04-07,SO73714-2018,214,29524,9,4,3
2018-06-24,2004-04-01,SO73714-2018,584,29524,9,1,2
2018-06-24,2004-03-26,SO73710-2018,477,11479,9,2,3
2018-06-24,2004-03-06,SO73710-2018,479,11820,9,3,5
2018-06-24,2004-05-09,SO73710-2018,569,11593,9,1,5
2018-06-24,2004-04-17,SO73700-2018,215,23980,6,2,3
2018-06-24,2004-04-19,SO73700-2018,466,24210,6,3,5
2018-06-24,2004-04-14,SO73700-2018,575,23288,6,1,6
2018-06-24,2004-05-17,SO73689-2018,477,14344,10,3,5
2018-06-24,2004-04-17,SO73689-2018,479,14206,10,2,7
2018-06-24,2004-05-11,SO73689-2018,490,14482,10,4,5
2018-06-24,2004-03-12,SO73689-2018,560,14206,10,1,6
2018-06-24,2004-05-23,SO73671-2018,477,21807,4,1,5
2018-06-24,2004-05-09,SO73671-2018,478,21807,4,2,5
2018-06-24,2004-05-31,SO73671-2018,487,21807,4,3,6
2018-06-24,2004-05-15,SO73650-2018,529,16505,9,1,5
2018-06-24,2004-03-24,SO73650-2018,540,16829,9,2,3
2018-06-24,2004-04-11,SO73683-2018,528,13159,1,2,6
2018-06-24,2004-03-19,SO73683-2018,481,13159,1,3,3
2018-06-24,2004-03-23,SO73683-2018,537,13680,1,1,4
2018-06-24,2004-03-19,SO73706-2018,462,20092,7,3,5
2018-06-24,2004-04-19,SO73706-2018,491,20285,7,2,6
2018-06-24,2004-03-20,SO73706-2018,581,19706,7,1,4
2018-06-24,2004-04-04,SO73675-2018,540,29002,7,1,6
2018-06-24,2004-04-25,SO73698-2018,530,28523,1,2,8
2018-06-24,2004-02-29,SO73698-2018,480,29652,1,4,7
2018-06-24,2004-06-01,SO73698-2018,541,29088,1,3,3
2018-06-24,2004-05-02,SO73698-2018,563,29088,1,1,6
2018-06-24,2004-03-10,SO73684-2018,477,13008,4,3,3
2018-06-24,2004-04-09,SO73684-2018,478,13008,4,2,3
2018-06-24,2004-04-14,SO73684-2018,485,13523,4,1,3
2018-06-24,2004-04-19,SO73660-2018,477,15982,10,2,4
2018-06-24,2004-04-22,SO73660-2018,352,15982,10,1,2
2018-06-24,2004-05-14,SO73660-2018,478,16139,10,3,6
2018-06-24,2004-03-31,SO73673-2018,223,20254,1,1,5
2018-06-24,2004-05-26,SO73673-2018,475,20254,1,2,2
2018-06-24,2004-06-06,SO73644-2018,528,16795,9,2,5
2018-06-24,2004-03-19,SO73644-2018,536,16961,9,1,3
2018-06-24,2004-04-23,SO73674-2018,223,25468,6,2,6
2018-06-24,2004-03-10,SO73674-2018,477,25713,6,1,3
2018-06-24,2004-05-17,SO73690-2018,223,25210,9,3,7
2018-06-24,2004-04-07,SO73690-2018,491,24965,9,2,4
2018-06-24,2004-05-13,SO73690-2018,581,25210,9,1,3
2018-06-24,2004-05-30,SO73645-2018,480,19664,9,2,8
2018-06-24,2004-03-19,SO73645-2018,536,19289,9,1,4
2018-06-24,2004-04-12,SO73692-2018,480,16798,9,2,7
2018-06-24,2004-04-18,SO73692-2018,354,16964,9,1,3
2018-06-24,2004-05-28,SO73697-2018,477,24614,1,3,7
2018-06-24,2004-05-23,SO73697-2018,479,24141,1,2,7
2018-06-24,2004-05-24,SO73697-2018,561,24141,1,1,5
2018-06-24,2004-04-04,SO73647-2018,482,27193,9,2,6
2018-06-24,2004-05-09,SO73647-2018,474,26670,9,1,3
2018-06-24,2004-05-26,SO73705-2018,529,19574,4,2,5
2018-06-24,2004-04-27,SO73705-2018,539,19954,4,3,3
2018-06-24,2004-04-29,SO73705-2018,215,19384,4,4,6
2018-06-24,2004-06-06,SO73705-2018,581,19194,4,1,3
2018-06-24,2004-05-01,SO73666-2018,528,24148,4,1,3
2018-06-24,2004-05-23,SO73666-2018,536,24385,4,2,5
2018-06-24,2004-05-15,SO73666-2018,220,24385,4,3,3
2018-06-24,2004-04-17,SO73657-2018,478,13944,7,3,6
2018-06-24,2004-04-08,SO73657-2018,485,14079,7,2,5
2018-06-24,2004-06-08,SO73657-2018,358,14079,7,1,2
2018-06-24,2004-02-29,SO73657-2018,477,14214,7,4,2
2018-06-24,2004-03-17,SO73662-2018,360,21179,10,1,6
2018-06-24,2004-04-25,SO73646-2018,536,19012,9,1,7
2018-06-24,2004-03-25,SO73646-2018,528,18646,9,2,4
2018-06-24,2004-03-05,SO73682-2018,528,12314,1,1,6
2018-06-24,2004-04-23,SO73682-2018,537,12680,1,2,5
2018-06-24,2004-03-05,SO73676-2018,477,19949,7,1,5
